epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
1,380,132.76748,132.67272,1.05273,328
1,390,130.96731,130.87257,1.05256,357
1,400,128.69490,128.60018,1.05220,302
1,410,126.08748,125.99276,1.05236,315
1,420,123.28222,123.18749,1.05241,371
1,430,120.46252,120.36778,1.05263,379
1,440,117.74785,117.65310,1.05271,373
1,450,115.15160,115.05687,1.05241,374
1,460,112.66717,112.57243,1.05259,331
1,470,110.28744,110.19271,1.05237,317
1,480,108.00609,107.91137,1.05231,304
1,490,105.81701,105.72229,1.05226,300
1,500,103.71561,103.62090,1.05215,345
1,510,101.69631,101.60162,1.05203,334
1,520,99.75452,99.65983,1.05195,327
1,530,97.88563,97.79095,1.05190,320
1,540,96.08549,95.99082,1.05174,348
1,550,94.35107,94.25641,1.05162,301
1,560,92.67816,92.58351,1.05143,332
1,570,91.06409,90.96948,1.05110,382
1,580,89.50514,89.41054,1.05098,352
1,590,87.99947,87.90490,1.05060,347
1,600,86.54352,86.44898,1.05029,326
1,610,85.13607,85.04155,1.05010,363
1,620,83.77398,83.67950,1.04967,333
2,0,0.55739,0.46461,1.03125,337
2,10,0.57776,0.48437,1.03764,406
2,20,0.57431,0.48135,1.03274,325
2,30,0.56559,0.47307,1.02785,305
2,40,0.57212,0.47958,1.02782,352
2,50,0.56916,0.47674,1.02642,356
2,60,0.57017,0.47763,1.02760,352
2,70,0.56724,0.47466,1.02800,362
2,80,0.56852,0.47593,1.02826,394
2,90,0.56887,0.47635,1.02752,364
2,100,0.56981,0.47729,1.02765,325
2,110,0.57741,0.48494,1.02713,300
2,120,0.58689,0.49440,1.02725,388
2,130,0.59966,0.50731,1.02582,399
2,140,0.62303,0.53065,1.02604,390
2,150,0.65768,0.56541,1.02491,386
2,160,0.72181,0.62954,1.02482,385
2,170,0.92155,0.82929,1.02469,351
2,180,1.65168,1.55945,1.02449,343
2,190,2.26381,2.17155,1.02475,380
2,200,5.84283,5.75060,1.02439,361
2,210,27.74307,27.65074,1.02557,379
2,220,37.11377,37.02137,1.02639,357
2,230,42.88196,42.78950,1.02701,386
2,240,47.53374,47.44118,1.02819,387
2,250,51.50599,51.41338,1.02871,386
2,260,54.88321,54.79054,1.02929,310
2,270,58.12743,58.03472,1.02991,383
2,280,61.08809,60.99533,1.03043,328
2,290,63.71095,63.61815,1.03091,324
2,300,66.21759,66.12472,1.03156,313
2,310,68.17663,68.08373,1.03190,349
2,320,69.74010,69.64715,1.03254,326
2,330,71.42530,71.33230,1.03316,395
2,340,72.84817,72.75515,1.03320,316
2,350,74.15941,74.06639,1.03334,352
2,360,75.50927,75.41622,1.03361,394
2,370,77.10751,77.01445,1.03362,398
2,380,78.69312,78.60005,1.03376,322
2,390,80.00441,79.91134,1.03376,394
2,400,81.17334,81.08027,1.03389,360
2,410,81.98831,81.89521,1.03402,395
2,420,83.09902,83.00592,1.03410,399
2,430,84.09810,84.00501,1.03391,386
2,440,84.21493,84.12187,1.03365,390
2,450,83.39740,83.30437,1.03335,382
2,460,82.54414,82.45112,1.03324,348
2,470,81.70975,81.61677,1.03279,357
2,480,80.88769,80.79472,1.03268,328
2,490,80.10998,80.01702,1.03244,337
2,500,79.35831,79.26537,1.03230,305
2,510,78.65295,78.56002,1.03211,312
2,520,78.44035,78.34745,1.03183,361
2,530,79.30690,79.21400,1.03188,334
2,540,81.92837,81.83546,1.03192,389
2,550,84.09470,84.00179,1.03192,391
2,560,85.56967,85.47675,1.03202,312
2,570,86.47248,86.37955,1.03215,387
2,580,87.32282,87.22987,1.03239,304
2,590,88.28227,88.18931,1.03246,344
2,600,88.41166,88.31870,1.03249,363
2,610,87.94973,87.85675,1.03262,340
2,620,87.18593,87.09296,1.03258,385
3,0,12.94468,12.85239,1.02344,366
3,10,10.19560,10.10242,1.03551,333
3,20,8.56328,8.46967,1.03981,336
3,30,7.55252,7.45927,1.03591,386
3,40,6.88194,6.78879,1.03478,332
3,50,6.46266,6.36961,1.03362,394
3,60,6.15896,6.06585,1.03439,362
3,70,5.89929,5.80624,1.03351,386
3,80,5.59994,5.50697,1.03274,360
3,90,5.33591,5.24300,1.03207,358
3,100,5.11499,5.02200,1.03284,394
epoch,itr,total_loss,pred_loss,sigreg_loss,time (ms)
1,0,200.75005,200.65385,1.07031,1208
1,10,162.45185,162.35770,1.04616,331
1,20,146.23091,146.13698,1.04353,340
1,30,136.12305,136.02908,1.04385,381
1,40,130.89708,130.80282,1.04707,341
1,50,130.69576,130.60132,1.04917,356
1,60,133.83710,133.74256,1.05020,307
1,70,136.58784,136.49325,1.05073,346
1,80,138.74218,138.64762,1.05044,356
1,90,139.81365,139.71905,1.05091,305
1,100,141.22637,141.13169,1.05175,315
1,110,141.96686,141.87217,1.05180,380
1,120,142.84727,142.75262,1.05152,344
1,130,143.33332,143.23870,1.05117,317
1,140,144.94537,144.85074,1.05120,330
1,150,147.48360,147.38898,1.05107,346
1,160,145.28812,145.19346,1.05148,332
1,170,141.52584,141.43114,1.05195,335
1,180,137.68072,137.58596,1.05262,300
1,190,133.06908,132.97431,1.05277,382
1,200,127.82671,127.73196,1.05255,345
1,210,122.41183,122.31706,1.05261,345
1,220,117.70003,117.60526,1.05271,307
1,230,115.17216,115.07741,1.05242,349
1,240,114.40414,114.30943,1.05206,324
1,250,113.90215,113.80742,1.05220,384
1,260,114.65094,114.55620,1.05244,381
1,270,116.64262,116.54787,1.05241,360
1,280,116.93151,116.83678,1.05224,319
1,290,116.36188,116.26714,1.05241,381
1,300,115.57101,115.47626,1.05253,334
1,310,114.74797,114.65320,1.05268,346
1,320,113.80665,113.71186,1.05289,394
1,330,112.56745,112.47261,1.05344,378
1,340,111.10588,111.01104,1.05347,304
1,350,109.36808,109.27325,1.05340,373
1,360,107.28632,107.19148,1.05359,357
1,370,104.90302,104.80813,1.05407,366
1,380,102.36748,102.27260,1.05398,346
1,390,99.85883,99.76398,1.05370,360
1,400,97.98433,97.88946,1.05392,312
1,410,97.11553,97.02065,1.05401,329
1,420,96.90722,96.81235,1.05401,384
1,430,97.34261,97.24772,1.05419,416
1,440,97.99565,97.90075,1.05424,385
1,450,99.18650,99.09159,1.05444,380
1,460,99.43137,99.33644,1.05458,352
1,470,99.10495,99.01004,1.05445,319
1,480,98.50546,98.41054,1.05444,309
1,490,97.89172,97.79678,1.05463,311
1,500,97.24337,97.14844,1.05463,348
1,510,96.61599,96.52105,1.05465,346
1,520,95.93576,95.84081,1.05483,326
1,530,95.20555,95.11057,1.05508,334
1,540,94.41775,94.32277,1.05516,354
1,550,93.52403,93.42904,1.05523,311
1,560,92.37488,92.27988,1.05545,336
1,570,91.01450,90.91950,1.05535,385
1,580,89.55343,89.45841,1.05558,360
1,590,88.10036,88.00533,1.05570,351
1,600,86.67034,86.57531,1.05577,322
1,610,85.40392,85.30889,1.05577,364
1,620,84.17147,84.07642,1.05590,345
2,0,5.71362,5.61792,1.06250,391
2,10,9.33896,9.24197,1.07741,394
2,20,35.86195,35.76536,1.07254,326
2,30,78.22544,78.12956,1.06502,312
2,40,97.74056,97.64494,1.06231,354
2,50,104.92574,104.83021,1.06143,358
2,60,109.65312,109.55749,1.06237,362
2,70,111.71924,111.62368,1.06173,366
2,80,113.20529,113.10987,1.06028,399
2,90,114.12394,114.02847,1.06087,361
2,100,114.53229,114.43683,1.06072,331
2,110,114.12472,114.02922,1.06130,297
2,120,113.79352,113.69809,1.06050,390
2,130,112.69038,112.59501,1.05982,388
2,140,110.81507,110.71972,1.05962,386
2,150,108.68511,108.58977,1.05940,392
2,160,105.82290,105.72752,1.05988,385
2,170,103.62829,103.53283,1.06072,362
2,180,101.27844,101.18294,1.06116,338
2,190,99.49141,99.39596,1.06066,389
2,200,97.36480,97.26937,1.06044,351
2,210,95.23201,95.13655,1.06072,380
2,220,93.33187,93.23641,1.06077,363
2,230,92.04147,91.94602,1.06074,389
2,240,91.00433,90.90890,1.06046,389
2,250,89.75612,89.66069,1.06048,383
2,260,88.69891,88.60345,1.06067,312
2,270,87.57478,87.47934,1.06054,393
2,280,86.54076,86.44533,1.06041,329
2,290,85.67382,85.57839,1.06033,330
2,300,84.77992,84.68450,1.06024,308
2,310,83.86536,83.76993,1.06039,358
2,320,83.08403,82.98862,1.06024,312
2,330,82.30376,82.20833,1.06040,394
2,340,81.52772,81.43231,1.06016,315
2,350,80.95767,80.86228,1.05990,359
2,360,80.30086,80.20547,1.05992,402
2,370,79.90251,79.80712,1.05991,392
2,380,79.36489,79.26949,1.06000,310
2,390,78.73402,78.63862,1.06008,382
2,400,78.36510,78.26970,1.06005,357
2,410,78.13426,78.03887,1.05995,395
2,420,77.78945,77.69405,1.05999,401
2,430,77.22287,77.12747,1.06009,394
2,440,76.73745,76.64205,1.06004,395
2,450,76.23284,76.13744,1.06011,389
2,460,75.79973,75.70434,1.05991,337
2,470,75.33856,75.24318,1.05990,355
2,480,74.89674,74.80136,1.05989,331
2,490,74.56373,74.46835,1.05986,323
2,500,74.27995,74.18457,1.05977,306
2,510,73.91609,73.82072,1.05964,309
2,520,73.62127,73.52592,1.05946,357
2,530,73.31243,73.21707,1.05953,322
2,540,73.17423,73.07889,1.05929,394
2,550,72.96507,72.86973,1.05932,390
2,560,72.85351,72.75818,1.05924,311
2,570,72.86473,72.76941,1.05909,392
2,580,72.81368,72.71837,1.05903,296
2,590,72.79756,72.70225,1.05901,342
2,600,72.80820,72.71288,1.05907,353
2,610,72.79848,72.70317,1.05905,353
2,620,72.56582,72.47050,1.05913,371
3,0,50.49397,50.39827,1.06250,319
3,10,52.27085,52.17559,1.05824,323
3,20,54.67366,54.57833,1.05915,343
3,30,54.92011,54.82496,1.05721,394
3,40,56.31285,56.21740,1.06040,334
3,50,56.82785,56.73238,1.06066,390
3,60,57.15686,57.06142,1.06019,375
3,70,57.04960,56.95423,1.05953,389
3,80,57.32695,57.23146,1.06086,351
3,90,57.28568,57.19026,1.06010,352
3,100,57.09087,56.99547,1.05987,397
3,110,57.14438,57.04900,1.05961,394
3,120,56.93373,56.83845,1.05856,341
3,130,56.97534,56.88010,1.05815,365
3,140,57.63004,57.53485,1.05762,390
3,150,58.69266,58.59752,1.05702,309
3,160,59.48223,59.38710,1.05697,346
3,170,59.95150,59.85639,1.05674,356
3,180,59.92870,59.83361,1.05650,362
3,190,59.92817,59.83311,1.05612,395
3,200,59.93356,59.83850,1.05613,323
3,210,59.82760,59.73259,1.05561,398
3,220,59.99350,59.89851,1.05539,316
3,230,59.96449,59.86950,1.05536,401
3,240,60.04266,59.94767,1.05530,386
3,250,60.01729,59.92231,1.05512,328
3,260,60.04963,59.95468,1.05490,325
3,270,59.99278,59.89784,1.05477,370
3,280,59.82278,59.72783,1.05488,356
3,290,59.68065,59.58568,1.05514,345
3,300,59.56160,59.46664,1.05500,383
3,310,59.71859,59.62367,1.05471,396
3,320,59.95468,59.85977,1.05457,316
3,330,60.19749,60.10259,1.05440,340
3,340,60.12507,60.03017,1.05448,401
3,350,59.97261,59.87772,1.05426,334
3,360,59.92012,59.82524,1.05419,402
3,370,60.07207,59.97720,1.05410,402
3,380,60.04467,59.94980,1.05413,363
3,390,59.67419,59.57932,1.05413,384
3,400,58.95337,58.85850,1.05412,389
3,410,58.47757,58.38270,1.05412,310
3,420,58.24688,58.15200,1.05419,341
3,430,57.99785,57.90298,1.05414,386
3,440,57.81058,57.71571,1.05409,308
3,450,57.62511,57.53023,1.05417,400
3,460,57.41766,57.32278,1.05416,322
3,470,57.27620,57.18135,1.05396,355
3,480,57.16147,57.06662,1.05386,341
3,490,57.05134,56.95651,1.05364,364
3,500,56.99938,56.90455,1.05372,305
3,510,56.90794,56.81313,1.05348,364
3,520,56.87106,56.77624,1.05352,336
3,530,56.75647,56.66165,1.05351,351
3,540,56.49627,56.40148,1.05329,327
3,550,56.04878,55.95398,1.05331,356
3,560,55.87474,55.77993,1.05338,400
3,570,56.05026,55.95545,1.05342,328
3,580,56.23158,56.13678,1.05334,351
3,590,56.31408,56.21929,1.05317,311
3,600,56.21869,56.12389,1.05330,325
3,610,56.13202,56.03722,1.05326,337
3,620,56.02935,55.93454,1.05330,326
4,0,44.53596,44.43977,1.07031,394
4,10,48.24177,48.14740,1.04901,383
4,20,50.35665,50.26244,1.04725,303
4,30,50.47579,50.38146,1.04839,342
4,40,50.83917,50.74480,1.04878,335
4,50,51.00931,50.91487,1.04948,315
4,60,52.28030,52.18586,1.04944,305
4,70,53.36090,53.26636,1.05062,333
4,80,54.44908,54.35455,1.05015,325
4,90,55.66402,55.56959,1.04911,327
4,100,55.99319,55.89873,1.04935,323
4,110,55.68659,55.59208,1.05004,359
4,120,56.31853,56.22409,1.04926,347
4,130,56.50484,56.41040,1.04926,358
4,140,56.36077,56.26638,1.04865,358
4,150,56.51894,56.42449,1.04925,329
4,160,56.47629,56.38184,1.04920,399
4,170,56.07601,55.98156,1.04925,392
4,180,55.58373,55.48932,1.04873,376
4,190,55.23098,55.13662,1.04831,362
4,200,55.12363,55.02928,1.04812,401
4,210,55.08929,54.99494,1.04817,337
4,220,55.09219,54.99784,1.04811,318
4,230,55.08623,54.99189,1.04799,398
4,240,55.08966,54.99533,1.04788,387
4,250,55.03791,54.94356,1.04806,358
4,260,55.07905,54.98469,1.04819,321
4,270,54.91835,54.82401,1.04797,327
4,280,54.79750,54.70314,1.04810,366
4,290,54.72717,54.63282,1.04800,329
4,300,54.98963,54.89531,1.04771,336
4,310,55.12596,55.03162,1.04790,393
4,320,55.19672,55.10239,1.04782,372
4,330,55.26358,55.16928,1.04754,332
4,340,55.63437,55.54007,1.04747,331
4,350,55.97805,55.88375,1.04748,322
4,360,56.15154,56.05723,1.04750,323
4,370,56.30330,56.20898,1.04770,393
4,380,56.34292,56.24861,1.04763,336
4,390,56.25898,56.16467,1.04759,388
4,400,56.13268,56.03838,1.04752,319
4,410,56.06589,55.97157,1.04764,304
4,420,55.92718,55.83285,1.04784,312
4,430,55.85644,55.76212,1.04778,382
4,440,55.71235,55.61803,1.04781,324
4,450,55.55983,55.46549,1.04793,349
4,460,55.44035,55.34602,1.04793,345
4,470,55.43349,55.33917,1.04777,359
4,480,55.56022,55.46590,1.04778,381
4,490,55.70400,55.60968,1.04770,370
4,500,55.70088,55.60657,1.04764,351
4,510,55.45719,55.36289,1.04758,393
4,520,55.30874,55.21445,1.04743,330
4,530,55.11320,55.01891,1.04739,336
4,540,54.86440,54.77011,1.04735,388
4,550,54.56538,54.47109,1.04748,334
4,560,54.31071,54.21643,1.04735,393
4,570,54.35754,54.26327,1.04716,362
4,580,54.48897,54.39470,1.04712,337
4,590,54.60996,54.51570,1.04711,349
4,600,54.70313,54.60887,1.04710,305
4,610,54.73079,54.63652,1.04712,391
4,620,54.82188,54.72763,1.04701,330
5,0,60.69733,60.60603,1.01562,347
5,10,57.00908,56.91582,1.03622,313
5,20,58.01763,57.92423,1.03757,367
5,30,58.42044,58.32665,1.04183,388
5,40,58.21385,58.12011,1.04135,370
5,50,56.41250,56.31860,1.04320,352
5,60,55.55904,55.46514,1.04290,360
5,70,56.06251,55.96859,1.04324,348
5,80,55.98488,55.89090,1.04389,310
5,90,56.47226,56.37827,1.04404,324
5,100,57.00374,56.90964,1.04525,393
5,110,56.85563,56.76154,1.04512,386
5,120,54.17391,54.07983,1.04507,358
5,130,51.78366,51.68959,1.04479,401
5,140,50.72011,50.62608,1.04438,308
5,150,50.17806,50.08407,1.04398,333
5,160,49.89378,49.79980,1.04372,329
5,170,49.80350,49.70955,1.04340,317
5,180,49.97373,49.87977,1.04364,347
5,190,50.04730,49.95335,1.04344,393
5,200,50.22931,50.13536,1.04330,389
5,210,50.40293,50.30899,1.04325,383
5,220,50.72039,50.62647,1.04316,320
5,230,51.29517,51.20125,1.04312,385
5,240,51.81351,51.71962,1.04282,330
5,250,52.17084,52.07694,1.04280,342
5,260,52.14534,52.05145,1.04280,358
5,270,52.10541,52.01152,1.04284,352
5,280,52.46575,52.37186,1.04282,336
5,290,53.00219,52.90827,1.04309,401
5,300,52.74570,52.65176,1.04345,324
5,310,52.59789,52.50399,1.04303,385
5,320,52.48717,52.39328,1.04279,326
5,330,52.25489,52.16099,1.04296,391
5,340,52.22404,52.13013,1.04314,317
5,350,52.51702,52.42310,1.04325,360
5,360,52.80587,52.71196,1.04297,386
5,370,53.06385,52.96996,1.04276,362
5,380,53.14989,53.05601,1.04270,351
5,390,53.29169,53.19782,1.04257,337
5,400,53.41705,53.32319,1.04252,348
5,410,53.51342,53.41956,1.04253,330
5,420,53.66284,53.56896,1.04275,375
5,430,53.75948,53.66556,1.04310,385
5,440,53.87560,53.78169,1.04304,344
5,450,53.91833,53.82441,1.04311,382
5,460,53.99858,53.90466,1.04322,389
5,470,53.92606,53.83215,1.04300,394
5,480,53.59664,53.50275,1.04287,302
5,490,53.63178,53.53789,1.04291,361
5,500,53.92770,53.83379,1.04306,304
5,510,54.08459,53.99067,1.04311,387
5,520,53.72096,53.62706,1.04294,389
5,530,53.13362,53.03971,1.04301,392
5,540,52.62430,52.53041,1.04288,349
5,550,52.15566,52.06177,1.04283,315
5,560,51.66022,51.56634,1.04279,333
5,570,51.21300,51.11912,1.04271,319
5,580,50.78204,50.68817,1.04263,401
5,590,50.39663,50.30275,1.04266,314
5,600,50.00769,49.91383,1.04258,337
5,610,49.66438,49.57051,1.04255,355
5,620,49.33511,49.24125,1.04247,368
6,0,30.57753,30.48183,1.06250,339
6,10,32.99133,32.89709,1.04688,342
6,20,32.44924,32.35561,1.03981,383
6,30,33.71505,33.62155,1.03856,388
6,40,34.72877,34.63532,1.03792,340
6,50,34.95375,34.86025,1.03860,331
6,60,36.31521,36.22174,1.03804,326
6,70,37.67269,37.57925,1.03774,385
6,80,39.43666,39.34321,1.03762,383
6,90,41.96320,41.86981,1.03709,362
6,100,42.97278,42.87932,1.03790,348
6,110,43.32347,43.23005,1.03744,345
6,120,43.06553,42.97210,1.03751,369
6,130,43.32859,43.23513,1.03787,394
6,140,43.83574,43.74228,1.03795,344
6,150,44.09079,43.99731,1.03813,395
6,160,44.36958,44.27609,1.03833,325
6,170,44.58011,44.48664,1.03801,388
6,180,44.54615,44.45269,1.03792,319
6,190,44.44886,44.35540,1.03792,310
6,200,44.42706,44.33361,1.03786,389
6,210,44.43993,44.34651,1.03751,329
6,220,44.77690,44.68346,1.03765,336
6,230,45.45536,45.36192,1.03771,389
6,240,45.85244,45.75900,1.03764,361
6,250,45.93281,45.83936,1.03782,343
6,260,45.86608,45.77264,1.03769,331
6,270,45.85216,45.75871,1.03777,397
6,280,45.89960,45.80616,1.03770,390
6,290,45.97367,45.88023,1.03780,382
6,300,45.83210,45.73865,1.03787,336
6,310,46.24076,46.14728,1.03823,339
6,320,47.09717,47.00369,1.03831,322
6,330,47.77941,47.68593,1.03821,345
6,340,48.34694,48.25346,1.03817,371
6,350,48.74979,48.65629,1.03846,341
6,360,49.24179,49.14828,1.03850,310
6,370,49.64544,49.55192,1.03868,379
6,380,50.00623,49.91269,1.03892,369
6,390,50.23692,50.14337,1.03896,311
6,400,50.19262,50.09906,1.03900,351
6,410,49.73537,49.64183,1.03883,334
6,420,49.31574,49.22218,1.03906,320
6,430,49.06024,48.96671,1.03884,371
6,440,48.86704,48.77348,1.03913,386
6,450,49.13902,49.04545,1.03920,341
6,460,49.40031,49.30676,1.03903,380
6,470,49.44071,49.34716,1.03910,304
6,480,49.22407,49.13051,1.03921,320
6,490,49.03754,48.94399,1.03914,385
6,500,48.80746,48.71390,1.03927,385
6,510,48.52003,48.42646,1.03928,386
6,520,48.34036,48.24681,1.03908,382
6,530,48.23591,48.14236,1.03909,376
6,540,48.15441,48.06086,1.03919,379
6,550,48.07948,47.98591,1.03935,327
6,560,48.02748,47.93390,1.03940,336
6,570,47.96910,47.87552,1.03939,355
6,580,47.88714,47.79358,1.03928,337
6,590,47.82960,47.73603,1.03925,353
6,600,47.78947,47.69590,1.03927,366
6,610,47.82729,47.73373,1.03929,324
6,620,47.94197,47.84841,1.03913,360
7,0,48.70680,48.61305,1.03906,378
7,10,44.43745,44.34410,1.03622,330
7,20,48.99389,48.90045,1.03757,387
7,30,52.87405,52.78048,1.03906,403
7,40,54.39143,54.29794,1.03811,387
7,50,53.48866,53.39512,1.03876,357
7,60,51.33593,51.24250,1.03753,385
7,70,48.76099,48.66759,1.03719,396
7,80,47.13422,47.04093,1.03602,322
7,90,45.94371,45.85045,1.03576,386
7,100,45.21199,45.11874,1.03554,384
7,110,45.03354,44.94030,1.03551,310
7,120,44.99431,44.90110,1.03529,340
7,130,44.92976,44.83653,1.03539,346
7,140,44.78908,44.69588,1.03510,355
7,150,44.77335,44.68017,1.03490,351
7,160,44.73338,44.64018,1.03506,346
7,170,44.61477,44.52154,1.03538,390
7,180,44.53137,44.43815,1.03537,319
7,190,44.57867,44.48543,1.03557,362
7,200,44.29537,44.20214,1.03549,327
7,210,44.49813,44.40490,1.03547,301
7,220,45.09497,45.00174,1.03539,359
7,230,45.55356,45.46033,1.03544,400
7,240,45.50561,45.41233,1.03608,328
7,250,45.23080,45.13751,1.03620,393
7,260,44.69005,44.59676,1.03613,358
7,270,44.36684,44.27358,1.03575,356
7,280,44.22826,44.13498,1.03609,321
7,290,44.15914,44.06587,1.03589,402
7,300,44.23047,44.13718,1.03616,362
7,310,44.35954,44.26628,1.03587,329
7,320,44.50628,44.41299,1.03612,331
7,330,44.67668,44.58340,1.03604,307
7,340,44.76649,44.67321,1.03604,365
7,350,44.88127,44.78797,1.03624,393
7,360,45.00709,44.91380,1.03618,311
7,370,45.08640,44.99309,1.03628,365
7,380,45.11509,45.02178,1.03627,351
7,390,45.06167,44.96836,1.03637,327
7,400,44.93587,44.84255,1.03645,404
7,410,44.74204,44.64875,1.03621,387
7,420,44.94315,44.84984,1.03628,325
7,430,45.45218,45.35888,1.03619,329
7,440,45.91433,45.82104,1.03621,332
7,450,46.23747,46.14418,1.03612,391
7,460,46.24470,46.15141,1.03618,363
7,470,45.96832,45.87503,1.03621,392
7,480,45.72993,45.63664,1.03624,326
7,490,45.57588,45.48257,1.03642,398
7,500,45.44425,45.35094,1.03640,366
7,510,45.37340,45.28009,1.03643,355
7,520,45.26844,45.17513,1.03633,391
7,530,45.17560,45.08229,1.03644,388
7,540,45.10973,45.01642,1.03638,311
7,550,44.98516,44.89185,1.03647,337
7,560,44.90613,44.81280,1.03665,363
7,570,44.84634,44.75301,1.03667,387
7,580,44.82537,44.73204,1.03663,319
7,590,44.76737,44.67405,1.03646,384
7,600,44.80023,44.70692,1.03639,339
7,610,44.86081,44.76751,1.03623,323
7,620,44.82396,44.73064,1.03640,333
8,0,48.10294,48.00919,1.03906,397
8,10,51.49093,51.39820,1.02912,360
8,20,53.10707,53.01414,1.03162,388
8,30,51.07110,50.97822,1.03125,337
8,40,50.08745,49.99434,1.03392,396
8,50,50.40794,50.31482,1.03416,310
8,60,50.16685,50.07370,1.03445,395
8,70,49.76809,49.67484,1.03565,342
8,80,49.87490,49.78161,1.03598,386
8,90,50.00392,49.91060,1.03623,420
8,100,50.11254,50.01928,1.03554,394
8,110,50.21466,50.12140,1.03558,392
8,120,50.28480,50.19151,1.03587,367
8,130,50.52875,50.43549,1.03551,324
8,140,51.13578,51.04257,1.03505,362
